frame_idx,true_vehicles,predicted_vehicles
2089,5.0,5.016820892691612
2090,12.0,5.615143239498138
2091,1.0,6.035177603363991
2092,7.0,5.17609067261219
2093,3.0,5.362118601799011
2094,11.0,5.122814640402794
2095,5.0,5.8575010895729065
2096,7.0,5.5067723244428635
2097,11.0,5.516769737005234
2098,10.0,6.335030406713486
2099,4.0,6.122376561164856
2100,4.0,5.727765917778015
2101,7.0,5.518537163734436
2102,3.0,5.500532746315002
2103,8.0,5.151372194290161
2104,1.0,5.476706191897392
2105,2.0,4.9691647589206696
2106,4.0,5.667503148317337
2107,9.0,5.219348981976509
2108,11.0,5.521776437759399
2109,9.0,6.42605547606945
2110,5.0,5.9733643382787704
2111,5.0,5.508799463510513
2112,5.0,5.320210710167885
2113,7.0,5.285907506942749
2114,3.0,5.472670063376427
2115,1.0,5.166866779327393
2116,3.0,4.803793683648109
2117,1.0,4.835978135466576
2118,0.0,4.667755842208862
2119,2.0,4.47070936858654
2120,3.0,4.578359484672546
2121,3.0,4.74244712293148
2122,8.0,4.812949299812317
2123,7.0,5.31752111017704
2124,7.0,5.462197735905647
2125,7.0,5.50769579410553
2126,6.0,6.638756424188614
2127,8.0,6.028301924467087
2128,11.0,5.677326411008835
2129,2.0,5.89974907040596
2130,0.0,5.252203673124313
2131,5.0,4.755345016717911
2132,3.0,5.038542956113815
2133,7.0,5.0059652626514435
2134,5.0,5.458907037973404
2135,1.0,5.332008823752403
2136,11.0,4.855666145682335
2137,25.0,5.5859184712171555
2138,11.0,6.578733056783676
2139,2.0,6.300691336393356
2140,4.0,5.444844976067543
2141,7.0,5.166394457221031
2142,1.0,5.400041788816452
2143,3.0,4.936673492193222
2144,3.0,4.894173577427864
2145,4.0,5.021926119923592
2146,2.0,5.032624453306198
2147,4.0,4.834791928529739
2148,4.0,4.9380969405174255
2149,11.0,5.612848177552223
2150,2.0,5.878886088728905
2151,2.0,5.2821042984724045
2152,14.0,4.891225129365921
2153,1.0,5.869556322693825
2154,0.0,5.384243845939636
2155,3.0,4.741441547870636
2156,4.0,4.774413779377937
2157,3.0,4.9429662227630615
2158,5.0,4.9221347868442535
2159,4.0,5.093021184206009
2160,5.0,5.076937168836594
2161,4.0,5.155249297618866
2162,8.0,5.096634685993195
2163,5.0,5.447586864233017
2164,11.0,5.3303710371255875
2165,10.0,5.820390313863754
2166,5.0,5.960598677396774
2167,7.0,5.532170116901398
2168,10.0,5.5335326343774796
2169,10.0,6.204754635691643
2170,1.0,6.022828087210655
2171,3.0,5.152711376547813
2172,11.0,4.952515512704849
2173,6.0,5.672597572207451
2174,4.0,5.554822564125061
2175,2.0,5.269972577691078
2176,0.0,4.943233713507652
2177,2.0,4.595922261476517
2178,10.0,4.63937546312809
2179,7.0,5.440620437264442
2180,6.0,5.533903405070305
2181,4.0,5.440699085593224
2182,2.0,5.2055137902498245
2183,7.0,4.907367050647736
2184,8.0,5.264592945575714
2185,3.0,5.549002587795258
2186,8.0,5.173867776989937
2187,4.0,5.467761889100075
2188,2.0,5.2451063096523285
2189,2.0,4.928451284766197
2190,8.0,4.78845077753067
2191,9.0,5.316206559538841
2192,9.0,5.667970716953278
2193,8.0,6.028316617012024
2194,8.0,6.272271633148193
2195,13.0,5.85192483663559
2196,10.0,6.158846914768219
2197,0.0,6.035929083824158
2198,4.0,5.1055431216955185
2199,3.0,5.047612577676773
2200,1.0,4.986756920814514
2201,4.0,4.748592495918274
2202,2.0,4.919766262173653
2203,7.0,5.1899833381175995
2204,1.0,5.594630718231201
2205,2.0,4.925226703286171
2206,6.0,4.855011463165283
2207,7.0,5.954838767647743
2208,6.0,5.617153525352478
2209,9.0,5.7712588757276535
2210,13.0,5.777174785733223
2211,5.0,6.119104444980621
2212,5.0,5.641162008047104
2213,11.0,5.400110065937042
2214,11.0,5.986751407384872
2215,7.0,6.091148421168327
2216,1.0,5.9169281125068665
2217,5.0,5.099653139710426
2218,0.0,5.256472289562225
2219,4.0,4.746030375361443
2220,0.0,4.8899926841259
2221,6.0,4.595477595925331
2222,7.0,5.024305447936058
2223,7.0,5.349087178707123
2224,1.0,5.472596600651741
2225,5.0,4.923537060618401
2226,1.0,5.179533913731575
2227,2.0,4.931171134114265
2228,1.0,4.760495617985725
2229,5.0,4.60569366812706
2230,9.0,4.939703613519669
2231,10.0,5.494647949934006
2232,1.0,5.824797213077545
2233,1.0,5.074026748538017
2234,7.0,4.720086365938187
2235,4.0,5.180398181080818
2236,6.0,5.138028770685196
2237,8.0,5.402879178524017
2238,0.0,5.579908788204193
2239,17.0,4.868199318647385
2240,3.0,6.168461456894875
2241,0.0,5.431914672255516
2242,4.0,4.7685467004776
2243,10.0,4.894771218299866
2244,6.0,5.686174780130386
2245,3.0,5.530760496854782
2246,8.0,5.140603423118591
2247,5.0,5.452863648533821
2248,3.0,5.340766876935959
2249,3.0,5.076571151614189
2250,5.0,4.956987231969833
2251,1.0,5.108963027596474
2252,3.0,4.788351386785507
2253,5.0,4.819211781024933
2254,4.0,5.049895539879799
2255,3.0,5.059008806943893
2256,4.0,4.949739918112755
2257,15.000000000000002,5.120747745037079
2258,7.0,6.153353631496429
2259,5.0,5.7980295568704605
2260,0.0,5.431247025728226
2261,5.0,4.798831060528755
2262,6.0,5.732185781002045
2263,9.0,5.594727948307991
2264,4.0,5.695379659533501
2265,0.0,5.436287432909012
2266,8.0,4.794021412730217
2267,2.0,5.287685737013817
2268,20.0,4.995831295847893
2269,5.0,6.332407355308533
2270,1.0,5.746409460902214
2271,8.0,5.130660027265549
2272,9.0,5.424015700817108
2273,21.0,5.708219215273857
2274,4.0,6.468470260500908
2275,10.0,5.748467713594437
2276,6.0,5.883491337299347
2277,18.0,5.616020038723946
2278,7.0,6.338629648089409
2279,15.000000000000002,6.0160742700099945
2280,9.0,6.279788598418236
2281,3.0,6.026502087712288
2282,4.0,5.401840329170227
2283,6.0,5.191060647368431
2284,4.0,5.322256430983543
2285,7.0,5.194661617279053
2286,11.0,5.406883329153061
2287,1.0,5.876566827297211
2288,2.0,5.106244906783104
2289,4.0,4.83496218919754
2290,4.0,4.948341533541679
2291,2.0,5.0188281536102295
2292,4.0,4.842065170407295
2293,6.0,5.316801607608795
2294,6.0,5.322467744350433
2295,4.0,5.329981252551079
2296,1.0,5.159508407115936
2297,11.0,4.790465384721756
2298,7.0,5.573250472545624
2299,0.0,5.599455922842026
2300,3.0,4.879513010382652
2301,2.0,4.9657366424798965
2302,2.0,4.940333232283592
2303,3.0,5.160862281918526
2304,0.0,4.946441441774368
2305,9.0,4.563273698091507
2306,1.0,5.272580936551094
2307,4.0,4.878510892391205
2308,0.0,4.950247243046761
2309,6.0,4.612657070159912
2310,7.0,5.029680758714676
2311,2.0,5.709379926323891
2312,9.0,5.088433653116226
2313,3.0,5.7087909281253815
2314,8.0,5.20888788998127
2315,1.0,5.8109723925590515
2316,5.0,5.040298715233803
2317,6.0,5.085674479603767
2318,10.0,5.272252082824707
2319,2.0,5.849617674946785
2320,7.0,5.194982260465622
2321,12.0,5.36619707942009
2322,8.0,6.061028704047203
2323,9.0,5.86346410214901
2324,2.0,5.965801998972893
2325,2.0,5.229107856750488
2326,1.0,4.898407191038132
2327,4.0,4.6853747963905334
2328,2.0,4.894022762775421
2329,10.0,4.805807858705521
2330,6.0,5.502689093351364
2331,11.0,5.459120512008667
2332,7.0,5.8708012998104095
2333,16.0,5.690948992967606
2334,3.0,6.248935118317604
2335,2.0,5.51637390255928
2336,9.0,5.019430980086327
2337,12.0,5.50168913602829
2338,4.0,6.030900776386261
2339,6.0,5.479873299598694
2340,4.0,5.409690901637077
2341,2.0,5.213308185338974
2342,0.0,4.924607023596764
2343,5.0,4.589313209056854
2344,3.0,4.9304836094379425
2345,4.0,4.921637833118439
2346,4.0,4.988287970423698
2347,16.0,5.0202749371528625
2348,3.0,6.101670444011688
2349,5.0,5.403052896261215
2350,9.0,5.256447657942772
2351,18.0,5.6122699826955795
2352,8.0,6.337849646806717
2353,5.0,5.981643587350845
2354,0.0,5.558244198560715
2355,12.0,4.858867391943932
2356,4.0,5.686064153909683
2357,4.0,5.368714690208435
2358,4.0,5.180748641490936
2359,2.0,5.107096642255783
2360,6.0,4.881093755364418
2361,4.0,5.162360921502113
2362,4.0,5.115086793899536
2363,3.0,5.562810987234116
2364,5.0,5.108761221170425
2365,4.0,5.113096818327904
2366,3.0,5.070628449320793
2367,2.0,4.962179750204086
2368,12.0,4.815465614199638
2369,2.0,5.687070161104202
2370,7.0,5.149511426687241
2371,4.0,5.4699398428201675
2372,6.0,5.351622506976128
2373,0.0,5.345306873321533
2374,6.0,4.898007467389107
2375,8.0,5.3791105300188065
2376,3.0,6.026640802621841
2377,0.0,5.286212161183357
2378,7.0,4.680952340364456
2379,5.0,5.136206462979317
2380,7.0,5.225828394293785
2381,2.0,5.4305175840854645
2382,7.0,5.156968757510185
2383,1.0,5.359334796667099
2384,7.0,5.270022705197334
2385,10.0,5.37707993388176
2386,0.0,5.856876656413078
2387,5.0,4.976018399000168
2388,14.0,5.059992775321007
2389,3.0,5.9873646050691605
2390,14.0,5.3734452575445175
2391,3.0,6.079261288046837
2392,5.0,5.526991426944733
2393,3.0,5.317397952079773
2394,2.0,5.063172847032547
2395,1.0,4.9841278195381165
2396,2.0,4.712896093726158
2397,18.0,4.687513425946236
2398,1.0,6.242994576692581
2399,0.0,5.250250428915024
2400,1.0,4.652183473110199
2401,1.0,4.538445889949799
2402,11.0,4.529841676354408
2403,7.0,5.477830603718758
2404,12.0,5.557668596506119
2405,2.0,6.005930796265602
2406,4.0,5.250511005520821
2407,7.0,5.098835542798042
2408,3.0,5.363565385341644
2409,5.0,5.108404278755188
2410,1.0,5.167002037167549
2411,5.0,4.8108119666576385
2412,12.0,5.026186093688011
2413,5.0,5.80046246945858
2414,10.0,5.482979476451874
2415,14.0,5.7824157029390335
2416,0.0,6.195774897933006
2417,3.0,5.165063053369522
2418,1.0,4.9496763944625854
2419,2.0,4.716012641787529
2420,2.0,4.70858858525753
2421,2.0,4.712634652853012
2422,10.0,4.706129312515259
2423,0.0,5.458796411752701
2424,0.0,4.837597772479057
2425,9.0,4.506888464093208
2426,9.0,5.373856216669083
2427,7.0,5.682613134384155
2428,0.0,5.718824207782745
2429,5.0,4.902551785111427
2430,3.0,5.0298605263233185
2431,4.0,5.2110442370176315
2432,1.0,5.101751148700714
2433,0.0,4.757326781749725
2434,10.0,4.501284122467041
2435,13.0,5.47225521504879
2436,8.0,6.091658771038055
2437,4.0,5.86512565612793
2438,11.0,5.498563513159752
2439,8.0,5.871773600578308
2440,2.0,5.7976561933755875
2441,6.0,5.173350512981415
2442,2.0,5.280928462743759
2443,3.0,4.976342067122459
2444,3.0,4.917375266551971
2445,7.0,4.901913091540337
2446,5.0,5.277989953756332
2447,0.0,5.261852785944939
2448,3.0,4.731429010629654
2449,6.0,5.02815705537796
2450,5.0,5.216095879673958
2451,1.0,6.282858043909073
2452,2.0,5.124832272529602
2453,7.0,4.7188292890787125
2454,9.0,5.149091824889183
2455,2.0,5.607821598649025
2456,2.0,5.126321837306023
2457,2.0,4.878144443035126
2458,4.0,4.782716363668442
2459,5.0,5.066428542137146
2460,4.0,5.280850678682327
2461,6.0,5.130807816982269
2462,10.0,5.256120532751083
2463,5.0,6.140162318944931
2464,12.0,5.906648516654968
2465,3.0,6.01042152941227
2466,0.0,5.353497534990311
2467,8.0,4.7538869976997375
2468,4.0,5.286286920309067
2469,8.0,5.204914420843124
2470,7.0,5.509927332401276
2471,2.0,5.557445615530014
2472,4.0,5.071570500731468
2473,0.0,5.038424551486969
2474,8.0,4.649617463350296
2475,0.0,5.352577090263367
2476,4.0,4.788270577788353
2477,9.0,4.886857986450195
2478,1.0,5.688298717141151
2479,2.0,5.001947715878487
2480,8.0,4.897983267903328
2481,8.0,5.45908896625042
2482,5.0,6.0738522708415985
2483,8.0,5.506670773029327
2484,2.0,5.570817559957504
2485,2.0,5.0788523852825165
2486,7.0,4.855351120233536
2487,4.0,5.261638015508652
2488,12.0,5.177748769521713
2489,5.0,5.852568715810776
2490,10.0,5.506920114159584
2491,3.0,5.796412944793701
2492,5.0,5.27799816429615
2493,4.0,5.2274826020002365
2494,2.0,5.136833056807518
2495,7.0,4.895132914185524
2496,9.0,5.851595550775528
2497,8.0,5.808451324701309
2498,6.0,5.708501398563385
2499,3.0,5.628743350505829
2500,9.0,5.676974654197693
2501,11.0,5.964838773012161
2502,7.0,6.01610754430294
2503,2.0,5.750301256775856
2504,3.0,6.0028950572013855
2505,9.0,5.254314213991165
2506,5.0,5.540494740009308
2507,0.0,5.378136932849884
2508,7.0,4.801793769001961
2509,8.0,5.213602036237717
2510,2.0,5.661634340882301
2511,3.0,5.113991767168045
2512,7.0,5.1947441548109055
2513,3.0,5.49336364865303
2514,23.0,5.120514392852783
2515,3.0,6.395300954580307
2516,6.0,5.730495274066925
2517,3.0,5.474414154887199
2518,1.0,5.128076732158661
2519,4.0,4.785749509930611
2520,7.0,4.933792889118195
2521,19.0,5.431352034211159
2522,13.0,6.3320581912994385
2523,13.0,6.266100764274597
2524,8.0,6.246006116271019
2525,9.0,6.013082176446915
2526,11.0,5.92878283560276
2527,8.0,6.133852303028107
2528,5.0,5.918773323297501
2529,0.0,5.523035675287247
2530,4.0,4.855556815862656
2531,0.0,4.950027287006378
2532,0.0,4.633108228445053
2533,0.0,4.456032812595367
2534,8.0,4.378282889723778
2535,5.0,5.58953931927681
2536,8.0,5.331206351518631
2537,5.0,5.488398432731628
2538,7.0,5.3204851150512695
2539,1.0,5.563651487231255
2540,5.0,4.966729253530502
2541,5.0,5.078970789909363
2542,1.0,5.542108327150345
2543,4.0,4.9295255690813065
2544,5.0,4.942380249500275
2545,3.0,5.346660748124123
2546,7.0,5.064871564507484
2547,8.0,5.435997471213341
2548,4.0,5.5974011272192
2549,2.0,5.887033969163895
2550,10.0,5.861255466938019
2551,0.0,6.008711144328117
2552,3.0,4.989682033658028
2553,1.0,4.848120227456093
2554,5.0,4.680582866072655
2555,9.0,5.12446366250515
2556,2.0,5.584511443972588
2557,5.0,5.094722926616669
2558,6.0,5.26317597925663
2559,4.0,5.331733554601669
2560,2.0,5.292794421315193
2561,5.0,4.936012759804726
2562,3.0,5.073063090443611
2563,0.0,4.972177162766457
2564,3.0,4.611620381474495
2565,3.0,4.738038927316666
2566,3.0,5.075847327709198
2567,18.0,4.938441783189774
2568,3.0,6.172667413949966
2569,0.0,5.4362809509038925
2570,9.0,4.767740339040756
2571,13.0,5.3635982275009155
2572,4.0,6.061083152890205
2573,0.0,5.490510269999504
2574,10.0,4.814089268445969
2575,4.0,5.595240890979767
2576,9.0,5.551908254623413
2577,13.0,5.699432209134102
2578,6.0,6.109125182032585
2579,0.0,5.711488306522369
2580,1.0,5.046755224466324
2581,10.0,4.714732229709625
2582,6.0,5.457535445690155
2583,15.000000000000002,5.460995972156525
2584,1.0,6.227751061320305
2585,3.0,5.270064622163773
2586,4.0,4.98591685295105
2587,2.0,5.018398180603981
2588,10.0,4.854418143630028
2589,1.0,5.643768206238747
2590,7.0,5.011130556464195
2591,4.0,5.27426452934742
2592,5.0,5.158787176012993
2593,4.0,5.189489409327507
2594,5.0,5.115020245313644
2595,4.0,5.175105407834053
2596,3.0,5.110120713710785
2597,3.0,4.976014941930771
2598,2.0,5.040267169475555
2599,2.0,4.834491595625877
2600,2.0,4.865175247192383
2601,4.0,4.752341687679291
2602,1.0,4.902324050664902
2603,3.0,4.689626127481461
2604,3.0,4.776026502251625
2605,2.0,4.834844216704369
2606,5.0,4.756775379180908
2607,4.0,5.009218364953995
2608,5.0,5.040727823972702
2609,5.0,5.138788461685181
2610,10.0,5.30937884747982
2611,11.0,5.716833800077438
2612,3.0,5.9960193783044815
2613,7.0,5.347461923956871
2614,6.0,5.44117745757103
2615,9.0,5.431594029068947
2616,6.0,5.703849911689758
2617,6.0,5.782443791627884
2618,9.0,5.529849991202354
2619,0.0,5.714005917310715
2620,3.0,4.9402096420526505
2621,7.0,4.871515080332756
2622,5.0,5.274188041687012
2623,6.0,5.273605093359947
2624,8.0,5.342503190040588
2625,2.0,5.5630611926317215
2626,3.0,5.076427683234215
2627,6.0,4.938882127404213
2628,14.0,5.903370782732964
2629,5.0,6.167242839932442
2630,5.0,5.603255242109299
2631,1.0,5.464735224843025
2632,3.0,4.920252412557602
2633,7.0,4.879272744059563
2634,5.0,5.282774105668068
2635,5.0,5.281533882021904
2636,5.0,5.252803474664688
2637,3.0,5.237203449010849
2638,5.0,5.0339052975177765
2639,8.0,5.132434368133545
2640,2.0,5.594821721315384
2641,6.0,5.205544903874397
2642,8.0,5.505306959152222
2643,18.0,5.598123222589493
2644,2.0,6.31216923892498
2645,8.0,5.455362677574158
2646,10.0,5.56115634739399
2647,15.000000000000002,5.86052343249321
2648,12.0,6.273452654480934
2649,3.0,6.284711465239525
2650,7.0,5.6570481061935425
2651,0.0,5.553989410400391
2652,4.0,4.873129099607468
2653,1.0,5.0770983546972275
2654,2.0,5.407360836863518
2655,4.0,4.92756886780262
2656,2.0,4.92860771715641
2657,11.0,4.790505573153496
2658,4.0,5.580942884087563
2659,3.0,5.307194843888283
2660,0.0,5.047175690531731
2661,1.0,4.63834223151207
2662,11.0,4.551609113812447
2663,5.0,5.4818801283836365
2664,5.0,5.364872589707375
2665,1.0,5.266037136316299
2666,6.0,4.833641588687897
2667,3.0,5.124347850680351
2668,0.0,5.00270913541317
2669,5.0,4.621545195579529
2670,2.0,5.1808614283800125
2671,1.0,4.898035988211632
2672,3.0,4.646600306034088
2673,3.0,4.751457542181015
2674,1.0,4.826222285628319
2675,2.0,4.654684662818909
2676,3.0,4.664102151989937
2677,0.0,5.0312342792749405
2678,3.0,4.614884287118912
2679,0.0,4.960025131702423
2680,3.0,4.581218048930168
2681,6.0,4.6965921223163605
2682,4.0,5.088942274451256
2683,6.0,5.083242431282997
2684,3.0,5.254234701395035
2685,0.0,5.0462829023599625
2686,4.0,4.636751115322113
2687,1.0,4.846603438258171
2688,6.0,4.67925751209259
2689,11.0,5.311570197343826
2690,7.0,5.812022477388382
2691,3.0,5.6510094702243805
2692,4.0,5.187920331954956
2693,1.0,5.091160416603088
2694,1.0,4.77807654440403
2695,1.0,4.627446413040161
2696,4.0,4.696686327457428
2697,1.0,4.8859932869672775
2698,3.0,4.678220823407173
2699,2.0,4.765585720539093
2700,1.0,4.726308658719063
2701,4.0,4.599659785628319
2702,3.0,4.837338924407959
2703,6.0,4.8658688217401505
2704,7.0,5.156303703784943
2705,10.0,5.391953110694885
2706,4.0,5.767399489879608
2707,7.0,5.481175750494003
2708,0.0,6.069454878568649
2709,2.0,4.992980942130089
2710,7.0,4.731474384665489
2711,8.0,5.305936902761459
2712,8.0,5.686931878328323
2713,7.0,5.702887982130051
2714,8.0,5.614135071635246
2715,8.0,5.910816013813019
2716,9.0,5.782870307564735
2717,12.0,5.943987026810646
2718,4.0,6.105883747339249
2719,6.0,5.525639712810516
2720,16.0,5.433666974306107
2721,10.0,6.234188988804817
2722,9.0,6.095877692103386
2723,1.0,5.961158722639084
2724,0.0,5.153194069862366
2725,5.0,4.799156457185745
2726,6.0,5.022068291902542
2727,4.0,5.252240836620331
2728,11.0,5.149527415633202
2729,2.0,5.742161586880684
2730,3.0,5.157152846455574
2731,2.0,4.964450612664223
2732,1.0,4.809287399053574
2733,10.0,4.64237879216671
2734,4.0,5.656256005167961
2735,4.0,5.300920262932777
2736,7.0,5.114953264594078
2737,1.0,5.3509112149477005
2738,8.0,4.891791224479675
2739,6.0,5.339683085680008
2740,4.0,5.3962182700634
2741,1.0,5.202576145529747
2742,6.0,4.809891521930695
2743,1.0,5.120686382055283
2744,4.0,4.802089348435402
2745,2.0,4.923287719488144
2746,5.0,4.804414227604866
2747,3.0,5.030629724264145
2748,6.0,4.95138980448246
2749,5.0,5.190966010093689
2750,10.0,5.215855613350868
2751,1.0,5.800672486424446
2752,2.0,5.059100851416588
2753,5.0,4.806698054075241
2754,4.0,5.032522037625313
2755,3.0,5.063490465283394
2756,5.0,5.088662683963776
2757,14.0,5.150162652134895
2758,9.0,6.0077323615550995
2759,6.0,5.944174140691757
2760,11.0,5.611465781927109
2761,4.0,6.1910823583602905
2762,8.0,5.648502230644226
2763,1.0,5.982922270894051
2764,8.0,5.099482446908951
2765,3.0,5.394128039479256
2766,0.0,5.130014851689339
2767,2.0,4.689006447792053
2768,0.0,4.684505343437195
2769,1.0,4.503223106265068
2770,11.0,4.501932322978973
2771,2.0,5.9726768136024475
2772,7.0,5.302915424108505
2773,11.0,5.33673982322216
2774,7.0,6.422757863998413
2775,1.0,5.815368056297302
2776,0.0,5.006984665989876
2777,2.0,4.583597809076309
2778,0.0,4.651061221957207
2779,0.0,4.51407527923584
2780,8.0,4.425285205245018
2781,11.0,5.154615789651871
2782,6.0,5.785648494958878
2783,8.0,5.557618468999863
2784,7.0,5.860537692904472
2785,2.0,5.650910943746567
2786,6.0,5.083286076784134
2787,7.0,5.353375241160393
2788,5.0,5.8341494500637054
2789,4.0,5.442240074276924
2790,2.0,5.182205364108086
2791,1.0,4.901301622390747
2792,7.0,4.813892647624016
2793,8.0,5.2262047827243805
2794,4.0,5.64708137512207
2795,9.0,5.296477496623993
2796,5.0,5.720783069729805
2797,1.0,5.429457128047943
2798,5.0,4.895727530121803
2799,5.0,5.056856349110603
2800,0.0,5.1727273762226105
2801,1.0,4.713485524058342
2802,5.0,4.579421669244766
2803,9.0,4.935446664690971
2804,5.0,5.493841588497162
2805,10.0,5.34907853603363
2806,11.0,5.728869587182999
2807,4.0,6.001532971858978
2808,0.0,5.452496334910393
2809,4.0,4.8002981543540955
2810,3.0,4.915968671441078
2811,12.0,4.917717948555946
2812,1.0,5.856853321194649
2813,6.0,5.09339065849781
2814,3.0,5.2082772850990295
2815,2.0,5.027210682630539
2816,0.0,4.8365208953619
2817,2.0,4.550840348005295
2818,2.0,4.61810627579689
2819,3.0,4.668044939637184
2820,5.0,4.781984761357307
2821,0.0,5.028389543294907
2822,7.0,4.6394398510456085
2823,5.0,5.121526882052422
2824,6.0,5.196656346321106
2825,8.0,5.302362725138664
2826,2.0,5.660143479704857
2827,2.0,5.351796656847
2828,2.0,4.92363515496254
2829,2.0,4.889366522431374
2830,4.0,4.7685467004776
2831,8.0,4.919715270400047
2832,4.0,5.38781413435936
2833,4.0,5.2152398228645325
2834,8.0,5.235502138733864
2835,9.0,5.49905052781105
2836,4.0,5.723818808794022
2837,6.0,5.340802311897278
2838,6.0,5.3555531948804855
2839,12.0,5.745918124914169
2840,16.0,6.051008388400078
2841,2.0,6.41557277739048
2842,5.0,5.5058393478393555
2843,15.000000000000002,5.279306665062904
2844,3.0,6.215255051851273
2845,15.000000000000002,5.478386759757996
2846,3.0,6.162715375423431
2847,4.0,5.460513278841972
2848,1.0,5.207023233175278
2849,5.0,4.827255085110664
2850,4.0,5.045503333210945
2851,8.0,5.319698631763458
2852,2.0,5.528391540050507
2853,6.0,5.0416145622730255
2854,2.0,5.56496387720108
2855,3.0,5.288545250892639
2856,9.0,4.982484415173531
2857,4.0,5.458446383476257
2858,16.0,5.612903490662575
2859,8.0,6.223311752080917
2860,6.0,6.0051628947258
2861,16.0,5.877052545547485
2862,11.0,6.281369775533676
2863,5.0,6.156690567731857
2864,4.0,5.674700766801834
2865,6.0,5.316146492958069
2866,1.0,5.37331086397171
2867,1.0,4.920237720012665
2868,2.0,4.688339665532112
2869,6.0,4.692987695336342
2870,3.0,5.57095929980278
2871,10.0,5.123854786157608
2872,8.0,5.694436743855476
2873,10.0,5.693680077791214
2874,8.0,5.98822757601738
2875,11.0,5.821747645735741
2876,8.0,6.2304830104112625
2877,2.0,5.908074989914894
2878,10.0,5.205618798732758
2879,5.0,5.657232195138931
2880,9.0,5.690684095025063
2881,4.0,6.109651520848274
2882,5.0,5.933318078517914
2883,2.0,6.3705988973379135
2884,17.0,5.299420326948166
2885,0.0,6.24324694275856
2886,2.0,5.180439233779907
2887,6.0,5.229715868830681
2888,3.0,5.668236047029495
2889,9.0,5.3152826577425
2890,1.0,5.596191585063934
2891,3.0,4.998259022831917
2892,9.0,6.229203462600708
2893,5.0,5.866140738129616
2894,4.0,5.393072336912155
2895,2.0,5.160370945930481
2896,4.0,4.910168141126633
2897,8.0,5.128057286143303
2898,4.0,5.485126316547394
2899,2.0,5.255544066429138
2900,2.0,4.931884154677391
2901,9.0,4.788110256195068
2902,5.0,5.522355064749718
2903,1.0,5.481561213731766
2904,2.0,4.898322492837906
2905,5.0,4.740113168954849
2906,3.0,5.004095420241356
2907,7.0,4.949152648448944
2908,1.0,5.290925443172455
2909,12.0,4.8660412430763245
2910,6.0,5.682792469859123
2911,5.0,5.53836777806282
2912,8.0,5.344123691320419
2913,7.0,5.552728444337845
2914,0.0,5.568875551223755
2915,14.0,4.873725444078445
2916,8.0,5.852250665426254
2917,6.0,6.122793138027191
2918,15.000000000000002,5.65776501595974
2919,8.0,6.18138787150383
2920,7.0,5.92433574795723
2921,4.0,5.720685839653015
2922,6.0,5.469093292951584
2923,4.0,5.4196062088012695
2924,7.0,5.221006214618683
2925,0.0,5.417511656880379
2926,10.0,4.824768587946892
2927,4.0,5.601304590702057
2928,12.0,5.300441026687622
2929,7.0,5.878260359168053
2930,6.0,5.702613145112991
2931,10.0,5.513169199228287
2932,8.0,5.81418314576149
2933,3.0,5.776752591133118
2934,1.0,5.264857843518257
2935,5.0,4.831130459904671
2936,1.0,5.042016446590424
2937,3.0,4.77145279943943
2938,2.0,4.817929208278656
2939,2.0,4.754728361964226
2940,2.0,5.094543159008026
2941,11.0,5.20449136197567
2942,8.0,5.692411333322525
2943,6.0,5.683269113302231
2944,9.0,5.498534992337227
2945,0.0,5.714565962553024
2946,8.0,4.950108528137207
2947,5.0,5.358965754508972
2948,2.0,5.318664103746414
2949,5.0,4.975540027022362
2950,10.0,5.104907885193825
2951,2.0,5.654817432165146
2952,5.0,5.125224217772484
2953,1.0,5.982938259840012
2954,2.0,5.2845605462789536
2955,7.0,5.081142261624336
2956,15.000000000000002,5.281415909528732
2957,3.0,6.147305488586426
2958,6.0,5.433723151683807
2959,3.0,5.386927828192711
2960,1.0,5.116822674870491
2961,3.0,4.78777751326561
2962,3.0,4.8352828323841095
2963,8.0,4.872826173901558
2964,9.0,5.711120560765266
2965,5.0,5.894107133150101
2966,6.0,5.454326421022415
2967,3.0,5.3783214539289474
2968,18.0,5.218538731336594
2969,2.0,6.250218987464905
2970,4.0,6.4756467044353485
2971,4.0,5.554907262325287
2972,7.0,5.356947690248489
2973,0.0,5.540869832038879
2974,3.0,4.994049176573753
2975,5.0,5.632793307304382
2976,10.0,5.335608065128326
2977,6.0,5.921536818146706
2978,5.0,6.197359532117844
2979,1.0,5.980183407664299
2980,7.0,5.052598103880882
2981,6.0,6.060272470116615
2982,2.0,5.830026462674141
2983,5.0,5.72469387948513
2984,15.000000000000002,5.339378863573074
2985,4.0,6.203106477856636
2986,5.0,5.563782423734665
2987,3.0,5.473649278283119
2988,3.0,6.3842737674713135
2989,3.0,5.508209601044655
2990,6.0,4.9926032572984695
2991,2.0,5.28940649330616
2992,4.0,5.103228181600571
2993,7.0,5.065820097923279
2994,12.0,5.356887191534042
2995,7.0,5.953568294644356
2996,2.0,5.741199225187302
2997,12.0,5.1371156722307205
2998,3.0,5.805702090263367
2999,7.0,5.299853757023811
3000,5.0,5.42706872522831
3001,6.0,5.686515733599663
3002,4.0,6.0621107667684555
3003,10.0,5.858539938926697
3004,8.0,5.841083034873009
3005,9.0,5.733718991279602
3006,3.0,5.818515285849571
3007,5.0,5.303640112280846
3008,2.0,5.260203331708908
3009,3.0,5.096212491393089
3010,12.0,4.966579735279083
3011,1.0,5.753799378871918
